"subject","trial","difference","difficulty","referenceSelection"
3,70,"extreme","harder",1
3,71,"extreme","harder",1
3,72,"extreme","harder",1
3,73,"extreme","harder",1
3,74,"extreme","harder",1
3,75,"extreme","harder",1
3,76,"extreme","harder",0
3,77,"extreme","harder",1
3,78,"extreme","harder",1
3,79,"extreme","harder",0
3,80,"extreme","harder",1
3,81,"extreme","harder",1
3,82,"extreme","harder",1
3,83,"extreme","harder",0
3,84,"extreme","harder",1
3,85,"extreme","harder",1
3,86,"extreme","harder",1
3,87,"extreme","harder",1
3,88,"extreme","harder",0
3,89,"extreme","harder",1
3,90,"extreme","harder",0
3,91,"extreme","harder",0
3,92,"extreme","harder",0
3,93,"extreme","harder",1
3,94,"extreme","harder",1
3,95,"extreme","harder",0
3,96,"extreme","harder",1
3,97,"extreme","harder",1
3,98,"extreme","harder",0
3,99,"extreme","harder",1
3,100,"extreme","harder",1
3,101,"extreme","harder",0
3,102,"extreme","harder",1
3,103,"extreme","harder",0
3,104,"extreme","harder",1
3,105,"extreme","harder",1
3,106,"extreme","harder",1
3,107,"extreme","harder",0
3,108,"extreme","harder",1
3,109,"extreme","harder",1
3,110,"extreme","harder",1
3,111,"extreme","harder",1
3,112,"extreme","harder",0
3,113,"extreme","harder",0
3,114,"extreme","harder",1
3,115,"extreme","harder",0
3,116,"extreme","harder",1
3,117,"extreme","harder",0
3,118,"extreme","harder",1
3,119,"extreme","harder",1
3,120,"extreme","harder",1
3,121,"extreme","harder",0
3,122,"extreme","harder",1
3,123,"extreme","harder",0
3,124,"extreme","harder",0
3,125,"extreme","harder",1
3,126,"extreme","harder",1
3,127,"extreme","harder",0
3,128,"extreme","harder",0
3,129,"extreme","harder",1
3,130,"extreme","harder",1
3,131,"extreme","harder",1
3,132,"extreme","harder",0
3,133,"extreme","harder",1
3,134,"extreme","harder",0
3,135,"extreme","harder",1
3,136,"extreme","harder",0
3,137,"extreme","harder",1
3,138,"extreme","harder",1
3,139,"extreme","harder",1
3,140,"extreme","harder",1
3,141,"extreme","harder",1
3,142,"extreme","harder",0
3,143,"extreme","harder",1
3,144,"extreme","harder",1
3,145,"extreme","harder",1
3,146,"extreme","harder",1
3,147,"extreme","harder",1
3,148,"extreme","harder",1
3,149,"extreme","harder",0
3,150,"extreme","harder",1
3,151,"extreme","harder",0
3,152,"extreme","harder",1
3,153,"extreme","harder",0
3,154,"extreme","harder",1
3,155,"extreme","harder",1
3,156,"extreme","harder",1
3,157,"extreme","harder",1
3,158,"extreme","harder",1
3,159,"extreme","harder",0
3,160,"extreme","harder",0
3,161,"extreme","harder",1
3,162,"extreme","harder",1
3,163,"extreme","harder",1
3,164,"extreme","harder",1
3,165,"extreme","harder",1
3,166,"extreme","harder",0
3,167,"extreme","harder",1
3,168,"extreme","harder",1
3,169,"extreme","harder",1
3,170,"extreme","harder",1
3,171,"extreme","harder",0
3,172,"extreme","harder",1
3,173,"extreme","harder",1
3,174,"extreme","harder",1
3,175,"extreme","harder",1
4,1,"moderate","easier",0
4,2,"moderate","easier",1
4,3,"moderate","easier",1
4,4,"moderate","easier",1
4,5,"moderate","easier",1
4,6,"moderate","easier",1
4,7,"moderate","easier",1
4,8,"moderate","easier",1
4,9,"moderate","easier",0
4,10,"moderate","easier",0
4,11,"moderate","easier",1
4,12,"moderate","easier",0
4,13,"moderate","easier",0
4,14,"moderate","easier",0
4,15,"moderate","easier",0
4,16,"moderate","easier",1
4,17,"moderate","easier",0
4,18,"moderate","easier",1
4,19,"moderate","easier",0
4,20,"moderate","easier",0
4,21,"moderate","easier",1
4,22,"moderate","easier",0
4,23,"moderate","easier",0
4,24,"moderate","easier",1
4,25,"moderate","easier",0
4,26,"moderate","easier",1
4,27,"moderate","easier",1
4,28,"moderate","easier",1
4,29,"moderate","easier",1
4,30,"moderate","easier",0
4,31,"moderate","easier",0
4,32,"moderate","easier",1
4,33,"moderate","easier",0
4,34,"moderate","easier",1
4,35,"moderate","easier",1
4,36,"moderate","easier",1
4,37,"moderate","easier",0
4,38,"moderate","easier",1
4,39,"moderate","easier",0
4,40,"moderate","easier",0
4,41,"moderate","easier",1
4,42,"moderate","easier",0
4,43,"moderate","easier",1
4,44,"moderate","easier",1
4,45,"moderate","easier",0
4,46,"moderate","easier",0
4,47,"moderate","easier",0
4,48,"moderate","easier",0
4,49,"moderate","easier",1
4,50,"moderate","easier",0
4,51,"moderate","easier",0
4,52,"moderate","easier",1
4,53,"moderate","easier",0
4,54,"moderate","easier",1
4,55,"moderate","easier",1
4,56,"moderate","easier",0
4,57,"moderate","easier",0
4,58,"moderate","easier",0
4,59,"moderate","easier",0
4,60,"moderate","easier",0
4,61,"moderate","easier",0
4,62,"moderate","easier",0
4,63,"moderate","easier",1
4,64,"moderate","easier",0
4,65,"moderate","easier",0
4,66,"moderate","easier",0
4,67,"moderate","easier",0
4,68,"moderate","easier",0
4,69,"moderate","easier",1
4,70,"moderate","easier",1
4,71,"moderate","easier",0
4,72,"moderate","easier",1
4,73,"moderate","easier",0
4,74,"moderate","easier",1
4,75,"moderate","easier",0
4,76,"moderate","easier",0
4,77,"moderate","easier",1
4,78,"moderate","easier",1
4,79,"moderate","easier",1
4,80,"moderate","easier",1
4,81,"moderate","easier",1
4,82,"moderate","easier",1
4,83,"moderate","easier",0
4,84,"moderate","easier",0
4,85,"moderate","easier",0
4,86,"moderate","easier",1
4,87,"moderate","easier",0
4,88,"moderate","easier",1
4,89,"moderate","easier",1
4,90,"moderate","easier",0
4,91,"moderate","easier",1
4,92,"moderate","easier",1
4,93,"moderate","easier",0
4,94,"moderate","easier",0
4,95,"moderate","easier",1
4,96,"moderate","easier",1
4,97,"moderate","easier",0
4,98,"moderate","easier",0
4,99,"moderate","easier",0
4,100,"moderate","easier",1
4,101,"moderate","easier",0
4,102,"moderate","easier",0
4,103,"moderate","easier",1
4,104,"moderate","easier",0
4,105,"moderate","easier",1
4,106,"moderate","easier",0
4,107,"moderate","easier",0
4,108,"moderate","easier",1
4,109,"moderate","easier",0
4,110,"moderate","easier",0
4,111,"moderate","easier",0
4,112,"moderate","easier",0
4,113,"moderate","easier",0
4,114,"moderate","easier",0
4,115,"moderate","easier",1
4,116,"moderate","easier",0
4,117,"moderate","easier",1
4,118,"moderate","easier",1
4,119,"moderate","easier",0
4,120,"moderate","easier",0
4,121,"moderate","easier",0
4,122,"moderate","easier",0
4,123,"moderate","easier",1
4,124,"moderate","easier",0
4,125,"moderate","easier",1
4,126,"moderate","easier",0
4,127,"moderate","easier",0
4,128,"moderate","easier",0
4,129,"moderate","easier",1
4,130,"moderate","easier",1
4,131,"moderate","easier",0
4,132,"moderate","easier",1
4,133,"moderate","easier",1
4,134,"moderate","easier",0
4,135,"moderate","easier",0
4,136,"moderate","easier",1
4,137,"moderate","easier",0
4,138,"moderate","easier",0
4,139,"moderate","easier",1
4,140,"moderate","easier",1
4,141,"moderate","easier",0
4,142,"moderate","easier",0
4,143,"moderate","easier",0
4,144,"moderate","easier",0
4,145,"moderate","easier",0
4,146,"moderate","easier",0
4,147,"moderate","easier",0
4,148,"moderate","easier",0
4,149,"moderate","easier",0
4,150,"moderate","easier",1
4,151,"moderate","easier",0
4,152,"moderate","easier",0
4,153,"moderate","easier",0
4,154,"moderate","easier",1
4,155,"moderate","easier",0
4,156,"moderate","easier",1
4,157,"moderate","easier",1
4,158,"moderate","easier",1
4,159,"moderate","easier",1
4,160,"moderate","easier",0
4,161,"moderate","easier",0
4,162,"moderate","easier",1
4,163,"moderate","easier",0
4,164,"moderate","easier",0
4,165,"moderate","easier",1
4,166,"moderate","easier",0
4,167,"moderate","easier",0
4,168,"moderate","easier",0
4,169,"moderate","easier",1
4,170,"moderate","easier",0
4,171,"moderate","easier",1
4,172,"moderate","easier",0
4,173,"moderate","easier",1
4,174,"moderate","easier",1
4,175,"moderate","easier",1
4,1,"extreme","easier",1
4,2,"extreme","easier",0
4,3,"extreme","easier",0
4,4,"extreme","easier",1
4,5,"extreme","easier",1
4,6,"extreme","easier",1
4,7,"extreme","easier",0
4,8,"extreme","easier",1
4,9,"extreme","easier",0
4,10,"extreme","easier",1
4,11,"extreme","easier",1
4,12,"extreme","easier",0
4,13,"extreme","easier",0
4,14,"extreme","easier",0
4,15,"extreme","easier",0
4,16,"extreme","easier",1
4,17,"extreme","easier",0
4,18,"extreme","easier",0
4,19,"extreme","easier",0
4,20,"extreme","easier",1
4,21,"extreme","easier",0
4,22,"extreme","easier",1
4,23,"extreme","easier",0
4,24,"extreme","easier",1
4,25,"extreme","easier",1
4,26,"extreme","easier",0
4,27,"extreme","easier",0
4,28,"extreme","easier",0
4,29,"extreme","easier",1
4,30,"extreme","easier",0
4,31,"extreme","easier",1
4,32,"extreme","easier",1
4,33,"extreme","easier",0
4,34,"extreme","easier",1
4,35,"extreme","easier",1
4,36,"extreme","easier",1
4,37,"extreme","easier",1
4,38,"extreme","easier",1
4,39,"extreme","easier",1
4,40,"extreme","easier",1
4,41,"extreme","easier",0
4,42,"extreme","easier",1
4,43,"extreme","easier",1
4,44,"extreme","easier",0
4,45,"extreme","easier",1
4,46,"extreme","easier",1
4,47,"extreme","easier",1
4,48,"extreme","easier",1
4,49,"extreme","easier",1
4,50,"extreme","easier",0
4,51,"extreme","easier",0
4,52,"extreme","easier",1
4,53,"extreme","easier",1
4,54,"extreme","easier",0
4,55,"extreme","easier",0
4,56,"extreme","easier",1
4,57,"extreme","easier",0
4,58,"extreme","easier",0
4,59,"extreme","easier",1
4,60,"extreme","easier",1
4,61,"extreme","easier",0
4,62,"extreme","easier",1
4,63,"extreme","easier",0
4,64,"extreme","easier",1
4,65,"extreme","easier",1
4,66,"extreme","easier",1
4,67,"extreme","easier",0
4,68,"extreme","easier",1
4,69,"extreme","easier",0
4,70,"extreme","easier",1
4,71,"extreme","easier",0
4,72,"extreme","easier",0
4,73,"extreme","easier",1
4,74,"extreme","easier",1
4,75,"extreme","easier",1
4,76,"extreme","easier",0
4,77,"extreme","easier",0
4,78,"extreme","easier",1
4,79,"extreme","easier",1
4,80,"extreme","easier",0
4,81,"extreme","easier",0
4,82,"extreme","easier",0
4,83,"extreme","easier",1
4,84,"extreme","easier",0
4,85,"extreme","easier",0
4,86,"extreme","easier",0
4,87,"extreme","easier",1
4,88,"extreme","easier",0
4,89,"extreme","easier",1
4,90,"extreme","easier",0
4,91,"extreme","easier",1
4,92,"extreme","easier",0
4,93,"extreme","easier",0
4,94,"extreme","easier",0
4,95,"extreme","easier",0
4,96,"extreme","easier",0
4,97,"extreme","easier",0
4,98,"extreme","easier",0
4,99,"extreme","easier",1
4,100,"extreme","easier",0
4,101,"extreme","easier",0
4,102,"extreme","easier",0
4,103,"extreme","easier",1
4,104,"extreme","easier",0
4,105,"extreme","easier",0
4,106,"extreme","easier",0
4,107,"extreme","easier",1
4,108,"extreme","easier",0
4,109,"extreme","easier",0
4,110,"extreme","easier",1
4,111,"extreme","easier",0
4,112,"extreme","easier",1
4,113,"extreme","easier",0
4,114,"extreme","easier",0
4,115,"extreme","easier",1
4,116,"extreme","easier",0
4,117,"extreme","easier",0
4,118,"extreme","easier",0
4,119,"extreme","easier",0
4,120,"extreme","easier",1
4,121,"extreme","easier",0
4,122,"extreme","easier",0
4,123,"extreme","easier",1
4,124,"extreme","easier",0
4,125,"extreme","easier",0
4,126,"extreme","easier",0
4,127,"extreme","easier",0
4,128,"extreme","easier",1
4,129,"extreme","easier",0
4,130,"extreme","easier",0
4,131,"extreme","easier",0
4,132,"extreme","easier",1
4,133,"extreme","easier",0
4,134,"extreme","easier",0
4,135,"extreme","easier",0
4,136,"extreme","easier",1
4,137,"extreme","easier",1
4,138,"extreme","easier",0
4,139,"extreme","easier",1
4,140,"extreme","easier",0
4,141,"extreme","easier",0
4,142,"extreme","easier",0
4,143,"extreme","easier",0
4,144,"extreme","easier",0
4,145,"extreme","easier",0
4,146,"extreme","easier",0
4,147,"extreme","easier",0
4,148,"extreme","easier",0
4,149,"extreme","easier",0
4,150,"extreme","easier",0
4,151,"extreme","easier",0
4,152,"extreme","easier",0
4,153,"extreme","easier",1
4,154,"extreme","easier",0
4,155,"extreme","easier",1
4,156,"extreme","easier",0
4,157,"extreme","easier",0
4,158,"extreme","easier",0
4,159,"extreme","easier",0
4,160,"extreme","easier",0
4,161,"extreme","easier",0
4,162,"extreme","easier",0
4,163,"extreme","easier",1
4,164,"extreme","easier",1
4,165,"extreme","easier",0
4,166,"extreme","easier",0
4,167,"extreme","easier",0
4,168,"extreme","easier",1
4,169,"extreme","easier",0
4,170,"extreme","easier",0
4,171,"extreme","easier",0
4,172,"extreme","easier",0
4,173,"extreme","easier",0
4,174,"extreme","easier",0
4,175,"extreme","easier",0
4,1,"moderate","harder",1
4,2,"moderate","harder",0
4,3,"moderate","harder",1
4,4,"moderate","harder",0
4,5,"moderate","harder",1
4,6,"moderate","harder",1
4,7,"moderate","harder",1
4,8,"moderate","harder",0
4,9,"moderate","harder",0
4,10,"moderate","harder",0
4,11,"moderate","harder",0
4,12,"moderate","harder",0
4,13,"moderate","harder",1
4,14,"moderate","harder",1
4,15,"moderate","harder",1
4,16,"moderate","harder",1
4,17,"moderate","harder",0
4,18,"moderate","harder",1
4,19,"moderate","harder",1
4,20,"moderate","harder",1
4,21,"moderate","harder",1
4,22,"moderate","harder",0
4,23,"moderate","harder",0
4,24,"moderate","harder",0
4,25,"moderate","harder",1
4,26,"moderate","harder",0
4,27,"moderate","harder",0
4,28,"moderate","harder",0
4,29,"moderate","harder",0
4,30,"moderate","harder",1
4,31,"moderate","harder",0
4,32,"moderate","harder",1
4,33,"moderate","harder",1
4,34,"moderate","harder",0
4,35,"moderate","harder",0
4,36,"moderate","harder",0
4,37,"moderate","harder",1
4,38,"moderate","harder",0
4,39,"moderate","harder",0
4,40,"moderate","harder",1
4,41,"moderate","harder",0
4,42,"moderate","harder",1
4,43,"moderate","harder",0
4,44,"moderate","harder",0
4,45,"moderate","harder",1
4,46,"moderate","harder",0
4,47,"moderate","harder",1
4,48,"moderate","harder",0
4,49,"moderate","harder",1
4,50,"moderate","harder",0
4,51,"moderate","harder",0
4,52,"moderate","harder",1
4,53,"moderate","harder",1
4,54,"moderate","harder",0
4,55,"moderate","harder",1
4,56,"moderate","harder",1
4,57,"moderate","harder",1
4,58,"moderate","harder",1
4,59,"moderate","harder",0
4,60,"moderate","harder",1
4,61,"moderate","harder",1
4,62,"moderate","harder",0
4,63,"moderate","harder",1
4,64,"moderate","harder",1
4,65,"moderate","harder",0
4,66,"moderate","harder",0
4,67,"moderate","harder",1
4,68,"moderate","harder",0
4,69,"moderate","harder",1
4,70,"moderate","harder",0
4,71,"moderate","harder",1
4,72,"moderate","harder",1
4,73,"moderate","harder",0
4,74,"moderate","harder",0
4,75,"moderate","harder",1
4,76,"moderate","harder",1
4,77,"moderate","harder",1
4,78,"moderate","harder",1
4,79,"moderate","harder",0
4,80,"moderate","harder",1
4,81,"moderate","harder",1
4,82,"moderate","harder",0
4,83,"moderate","harder",1
4,84,"moderate","harder",1
4,85,"moderate","harder",1
4,86,"moderate","harder",0
4,87,"moderate","harder",1
4,88,"moderate","harder",0
4,89,"moderate","harder",1
4,90,"moderate","harder",1
4,91,"moderate","harder",1
4,92,"moderate","harder",1
4,93,"moderate","harder",0
4,94,"moderate","harder",0
4,95,"moderate","harder",1
4,96,"moderate","harder",0
4,97,"moderate","harder",1
4,98,"moderate","harder",0
4,99,"moderate","harder",1
4,100,"moderate","harder",0
4,101,"moderate","harder",1
4,102,"moderate","harder",1
4,103,"moderate","harder",1
4,104,"moderate","harder",0
4,105,"moderate","harder",1
4,106,"moderate","harder",1
4,107,"moderate","harder",1
4,108,"moderate","harder",1
4,109,"moderate","harder",1
4,110,"moderate","harder",1
4,111,"moderate","harder",1
4,112,"moderate","harder",1
4,113,"moderate","harder",0
4,114,"moderate","harder",0
4,115,"moderate","harder",1
4,116,"moderate","harder",1
4,117,"moderate","harder",1
4,118,"moderate","harder",1
4,119,"moderate","harder",1
4,120,"moderate","harder",1
4,121,"moderate","harder",1
4,122,"moderate","harder",1
4,123,"moderate","harder",1
4,124,"moderate","harder",1
4,125,"moderate","harder",1
4,126,"moderate","harder",1
4,127,"moderate","harder",1
4,128,"moderate","harder",0
4,129,"moderate","harder",0
4,130,"moderate","harder",1
4,131,"moderate","harder",1
4,132,"moderate","harder",0
4,133,"moderate","harder",0
4,134,"moderate","harder",1
4,135,"moderate","harder",0
4,136,"moderate","harder",1
4,137,"moderate","harder",0
4,138,"moderate","harder",1
4,139,"moderate","harder",1
4,140,"moderate","harder",0
4,141,"moderate","harder",1
4,142,"moderate","harder",1
4,143,"moderate","harder",1
4,144,"moderate","harder",0
4,145,"moderate","harder",0
4,146,"moderate","harder",0
4,147,"moderate","harder",1
4,148,"moderate","harder",1
4,149,"moderate","harder",1
4,150,"moderate","harder",1
4,151,"moderate","harder",1
4,152,"moderate","harder",1
4,153,"moderate","harder",0
4,154,"moderate","harder",1
4,155,"moderate","harder",1
4,156,"moderate","harder",1
4,157,"moderate","harder",1
4,158,"moderate","harder",1
4,159,"moderate","harder",1
4,160,"moderate","harder",1
4,161,"moderate","harder",0
4,162,"moderate","harder",1
4,163,"moderate","harder",0
4,164,"moderate","harder",0
4,165,"moderate","harder",1
4,166,"moderate","harder",1
4,167,"moderate","harder",1
4,168,"moderate","harder",1
4,169,"moderate","harder",1
4,170,"moderate","harder",0
4,171,"moderate","harder",1
4,172,"moderate","harder",1
4,173,"moderate","harder",1
4,174,"moderate","harder",1
4,175,"moderate","harder",1
4,1,"extreme","harder",0
4,2,"extreme","harder",1
4,3,"extreme","harder",0
4,4,"extreme","harder",1
4,5,"extreme","harder",1
4,6,"extreme","harder",0
4,7,"extreme","harder",0
4,8,"extreme","harder",1
4,9,"extreme","harder",1
4,10,"extreme","harder",1
4,11,"extreme","harder",0
4,12,"extreme","harder",1
4,13,"extreme","harder",0
4,14,"extreme","harder",0
4,15,"extreme","harder",1
4,16,"extreme","harder",0
4,17,"extreme","harder",1
4,18,"extreme","harder",0
4,19,"extreme","harder",1
4,20,"extreme","harder",1
4,21,"extreme","harder",1
4,22,"extreme","harder",1
4,23,"extreme","harder",1
4,24,"extreme","harder",0
4,25,"extreme","harder",0
4,26,"extreme","harder",1
4,27,"extreme","harder",0
4,28,"extreme","harder",1
4,29,"extreme","harder",1
4,30,"extreme","harder",1
4,31,"extreme","harder",1
4,32,"extreme","harder",0
4,33,"extreme","harder",0
4,34,"extreme","harder",0
4,35,"extreme","harder",1
4,36,"extreme","harder",0
4,37,"extreme","harder",1
4,38,"extreme","harder",0
4,39,"extreme","harder",1
4,40,"extreme","harder",1
4,41,"extreme","harder",1
4,42,"extreme","harder",1
4,43,"extreme","harder",0
4,44,"extreme","harder",1
4,45,"extreme","harder",0
4,46,"extreme","harder",0
4,47,"extreme","harder",1
4,48,"extreme","harder",1
4,49,"extreme","harder",1
4,50,"extreme","harder",0
4,51,"extreme","harder",1
4,52,"extreme","harder",1
4,53,"extreme","harder",1
4,54,"extreme","harder",0
4,55,"extreme","harder",0
4,56,"extreme","harder",0
4,57,"extreme","harder",1
4,58,"extreme","harder",1
4,59,"extreme","harder",0
4,60,"extreme","harder",1
4,61,"extreme","harder",1
4,62,"extreme","harder",0
4,63,"extreme","harder",1
4,64,"extreme","harder",1
4,65,"extreme","harder",1
4,66,"extreme","harder",0
4,67,"extreme","harder",0
4,68,"extreme","harder",0
4,69,"extreme","harder",1
4,70,"extreme","harder",0
4,71,"extreme","harder",1
4,72,"extreme","harder",1
4,73,"extreme","harder",1
4,74,"extreme","harder",1
4,75,"extreme","harder",0
4,76,"extreme","harder",0
4,77,"extreme","harder",1
4,78,"extreme","harder",1
4,79,"extreme","harder",1
4,80,"extreme","harder",1
4,81,"extreme","harder",1
4,82,"extreme","harder",1
4,83,"extreme","harder",0
4,84,"extreme","harder",1
4,85,"extreme","harder",1
4,86,"extreme","harder",1
4,87,"extreme","harder",0
4,88,"extreme","harder",0
4,89,"extreme","harder",1
4,90,"extreme","harder",1
4,91,"extreme","harder",1
4,92,"extreme","harder",0
4,93,"extreme","harder",0
4,94,"extreme","harder",1
4,95,"extreme","harder",1
4,96,"extreme","harder",1
4,97,"extreme","harder",1
4,98,"extreme","harder",1
4,99,"extreme","harder",1
4,100,"extreme","harder",1
4,101,"extreme","harder",1
4,102,"extreme","harder",0
4,103,"extreme","harder",1
4,104,"extreme","harder",1
4,105,"extreme","harder",1
4,106,"extreme","harder",0
4,107,"extreme","harder",1
4,108,"extreme","harder",1
4,109,"extreme","harder",1
4,110,"extreme","harder",0
4,111,"extreme","harder",1
4,112,"extreme","harder",1
4,113,"extreme","harder",0
4,114,"extreme","harder",1
4,115,"extreme","harder",1
4,116,"extreme","harder",1
4,117,"extreme","harder",1
4,118,"extreme","harder",1
4,119,"extreme","harder",1
4,120,"extreme","harder",1
4,121,"extreme","harder",1
4,122,"extreme","harder",0
4,123,"extreme","harder",1
4,124,"extreme","harder",1
4,125,"extreme","harder",1
4,126,"extreme","harder",1
4,127,"extreme","harder",1
4,128,"extreme","harder",0
4,129,"extreme","harder",1
4,130,"extreme","harder",0
4,131,"extreme","harder",1
4,132,"extreme","harder",1
4,133,"extreme","harder",1
4,134,"extreme","harder",1
4,135,"extreme","harder",0
4,136,"extreme","harder",1
4,137,"extreme","harder",1
4,138,"extreme","harder",1
4,139,"extreme","harder",1
4,140,"extreme","harder",1
4,141,"extreme","harder",1
4,142,"extreme","harder",1
4,143,"extreme","harder",1
4,144,"extreme","harder",1
4,145,"extreme","harder",1
4,146,"extreme","harder",1
4,147,"extreme","harder",1
4,148,"extreme","harder",1
4,149,"extreme","harder",1
4,150,"extreme","harder",1
4,151,"extreme","harder",1
4,152,"extreme","harder",0
4,153,"extreme","harder",1
4,154,"extreme","harder",0
4,155,"extreme","harder",1
4,156,"extreme","harder",1
4,157,"extreme","harder",1
4,158,"extreme","harder",1
4,159,"extreme","harder",1
4,160,"extreme","harder",1
4,161,"extreme","harder",1
4,162,"extreme","harder",1
4,163,"extreme","harder",0
4,164,"extreme","harder",1
4,165,"extreme","harder",1
4,166,"extreme","harder",1
4,167,"extreme","harder",1
4,168,"extreme","harder",1
4,169,"extreme","harder",1
4,170,"extreme","harder",0
4,171,"extreme","harder",1
4,172,"extreme","harder",1
4,173,"extreme","harder",1
4,174,"extreme","harder",1
4,175,"extreme","harder",1
5,1,"moderate","easier",0
5,2,"moderate","easier",1
5,3,"moderate","easier",0
5,4,"moderate","easier",0
5,5,"moderate","easier",1
5,6,"moderate","easier",0
5,7,"moderate","easier",0
5,8,"moderate","easier",0
5,9,"moderate","easier",0
5,10,"moderate","easier",1
5,11,"moderate","easier",0
5,12,"moderate","easier",0
5,13,"moderate","easier",1
5,14,"moderate","easier",1
5,15,"moderate","easier",1
5,16,"moderate","easier",0
5,17,"moderate","easier",1
5,18,"moderate","easier",0
5,19,"moderate","easier",1
5,20,"moderate","easier",0
5,21,"moderate","easier",0
5,22,"moderate","easier",0
5,23,"moderate","easier",1
5,24,"moderate","easier",0
5,25,"moderate","easier",0
5,26,"moderate","easier",1
5,27,"moderate","easier",0
5,28,"moderate","easier",1
5,29,"moderate","easier",1
5,30,"moderate","easier",1
5,31,"moderate","easier",1
5,32,"moderate","easier",1
5,33,"moderate","easier",0
5,34,"moderate","easier",1
5,35,"moderate","easier",1
5,36,"moderate","easier",1
5,37,"moderate","easier",1
5,38,"moderate","easier",1
5,39,"moderate","easier",0
5,40,"moderate","easier",1
5,41,"moderate","easier",1
5,42,"moderate","easier",0
5,43,"moderate","easier",1
5,44,"moderate","easier",0
5,45,"moderate","easier",0
5,46,"moderate","easier",1
5,47,"moderate","easier",1
5,48,"moderate","easier",0
5,49,"moderate","easier",1
5,50,"moderate","easier",1
5,51,"moderate","easier",1
5,52,"moderate","easier",0
5,53,"moderate","easier",1
5,54,"moderate","easier",1
5,55,"moderate","easier",1
5,56,"moderate","easier",1
5,57,"moderate","easier",0
5,58,"moderate","easier",1
5,59,"moderate","easier",1
5,60,"moderate","easier",1
5,61,"moderate","easier",0
5,62,"moderate","easier",1
5,63,"moderate","easier",1
5,64,"moderate","easier",0
5,65,"moderate","easier",1
5,66,"moderate","easier",1
5,67,"moderate","easier",1
5,68,"moderate","easier",1
5,69,"moderate","easier",0
5,70,"moderate","easier",0
5,71,"moderate","easier",0
5,72,"moderate","easier",0
5,73,"moderate","easier",1
5,74,"moderate","easier",0
5,75,"moderate","easier",0
5,76,"moderate","easier",1
5,77,"moderate","easier",0
5,78,"moderate","easier",1
5,79,"moderate","easier",0
5,80,"moderate","easier",1
5,81,"moderate","easier",0
5,82,"moderate","easier",1
5,83,"moderate","easier",0
5,84,"moderate","easier",1
5,85,"moderate","easier",1
5,86,"moderate","easier",0
5,87,"moderate","easier",1
5,88,"moderate","easier",0
5,89,"moderate","easier",0
5,90,"moderate","easier",1
5,91,"moderate","easier",1
5,92,"moderate","easier",0
5,93,"moderate","easier",1
5,94,"moderate","easier",1
5,95,"moderate","easier",0
5,96,"moderate","easier",0
5,97,"moderate","easier",1
5,98,"moderate","easier",1
5,99,"moderate","easier",1
5,100,"moderate","easier",1
5,101,"moderate","easier",1
5,102,"moderate","easier",0
5,103,"moderate","easier",0
5,104,"moderate","easier",0
5,105,"moderate","easier",1
5,106,"moderate","easier",1
5,107,"moderate","easier",0
5,108,"moderate","easier",1
5,109,"moderate","easier",0
5,110,"moderate","easier",1
5,111,"moderate","easier",1
5,112,"moderate","easier",0
5,113,"moderate","easier",0
5,114,"moderate","easier",1
5,115,"moderate","easier",1
5,116,"moderate","easier",0
5,117,"moderate","easier",0
5,118,"moderate","easier",0
5,119,"moderate","easier",0
5,120,"moderate","easier",1
5,121,"moderate","easier",0
5,122,"moderate","easier",1
5,123,"moderate","easier",1
5,124,"moderate","easier",0
5,125,"moderate","easier",0
5,126,"moderate","easier",0
5,127,"moderate","easier",0
5,128,"moderate","easier",1
5,129,"moderate","easier",1
5,130,"moderate","easier",1
5,131,"moderate","easier",0
5,132,"moderate","easier",0
5,133,"moderate","easier",0
5,134,"moderate","easier",0
5,135,"moderate","easier",0
5,136,"moderate","easier",1
5,137,"moderate","easier",0
5,138,"moderate","easier",0
5,139,"moderate","easier",0
5,140,"moderate","easier",1
5,141,"moderate","easier",0
5,142,"moderate","easier",0
5,143,"moderate","easier",0
5,144,"moderate","easier",0
5,145,"moderate","easier",0
5,146,"moderate","easier",1
5,147,"moderate","easier",0
5,148,"moderate","easier",1
5,149,"moderate","easier",0
5,150,"moderate","easier",0
5,151,"moderate","easier",1
5,152,"moderate","easier",0
5,153,"moderate","easier",1
5,154,"moderate","easier",1
5,155,"moderate","easier",0
5,156,"moderate","easier",1
5,157,"moderate","easier",1
5,158,"moderate","easier",0
5,159,"moderate","easier",0
5,160,"moderate","easier",0
5,161,"moderate","easier",1
5,162,"moderate","easier",0
5,163,"moderate","easier",0
5,164,"moderate","easier",0
5,165,"moderate","easier",1
5,166,"moderate","easier",0
5,167,"moderate","easier",0
5,168,"moderate","easier",1
5,169,"moderate","easier",1
5,170,"moderate","easier",1
5,171,"moderate","easier",0
5,172,"moderate","easier",0
5,173,"moderate","easier",1
5,174,"moderate","easier",0
5,175,"moderate","easier",0
5,1,"extreme","easier",0
5,2,"extreme","easier",0
5,3,"extreme","easier",1
5,4,"extreme","easier",0
5,5,"extreme","easier",1
5,6,"extreme","easier",0
5,7,"extreme","easier",1
5,8,"extreme","easier",0
5,9,"extreme","easier",0
5,10,"extreme","easier",0
5,11,"extreme","easier",1
5,12,"extreme","easier",1
5,13,"extreme","easier",1
5,14,"extreme","easier",1
5,15,"extreme","easier",0
5,16,"extreme","easier",1
5,17,"extreme","easier",1
